text,clean_text,intent,source
Saya setuju dengan jadwal servis yang disediakan.,saya setuju dengan jadwal servis yang disediakan,setuju,synthetic
Saya sangat senang dengan kemajuan komputer saya.,saya sangat senang dengan kemajuan komputer saya,setuju,synthetic
Saya rasa pelayanan di tempat ini sangat baik.,saya rasa pelayanan di tempat ini sangat baik,setuju,synthetic
Saya setuju untuk servis komputer hari ini.,saya setuju untuk servis komputer hari ini,setuju,synthetic
"Baiklah pak, saya siap untuk servis komputer.",baiklah pak saya siap untuk servis komputer,setuju,synthetic
"Saya setuju, silakan melakukan servis komputer saya.",saya setuju silakan melakukan servis komputer saya,setuju,synthetic
"Ya, saya setuju, silakan memeriksa komputer saya.",ya saya setuju silakan memeriksa komputer saya,setuju,synthetic
"Saya sudah tahu, saya setuju untuk servis komputer.",saya sudah tahu saya setuju untuk servis komputer,setuju,synthetic
"Ya, saya setuju pak, silakan melakukan servis.",ya saya setuju pak silakan melakukan servis,setuju,synthetic
"Saya sudah siap, saya setuju untuk servis.",saya sudah siap saya setuju untuk servis,setuju,synthetic
"Baiklah pak, saya setuju untuk servis.",baiklah pak saya setuju untuk servis,setuju,synthetic
"Saya sudah tahu, saya setuju memang.",saya sudah tahu saya setuju memang,setuju,synthetic
"Ya, saya setuju untuk servis komputer hari ini.",ya saya setuju untuk servis komputer hari ini,setuju,synthetic
"Saya setuju pak, silakan saja.",saya setuju pak silakan saja,setuju,synthetic
Saya setuju untuk servis komputer ya.,saya setuju untuk servis komputer ya,setuju,synthetic
"Baiklah pak, saya setuju untuk servis hari ini.",baiklah pak saya setuju untuk servis hari ini,setuju,synthetic
"Saya sudah siap, saya setuju memang.",saya sudah siap saya setuju memang,setuju,synthetic
"Saya setuju pak, silakan memeriksa komputer.",saya setuju pak silakan memeriksa komputer,setuju,synthetic
"Ya, saya setuju untuk servis komputer.",ya saya setuju untuk servis komputer,setuju,synthetic
Saya setuju untuk servis ya.,saya setuju untuk servis ya,setuju,synthetic
"Saya setuju pak, saya siap untuk servis.",saya setuju pak saya siap untuk servis,setuju,synthetic
Saya setuju untuk servis komputer hari ini.,saya setuju untuk servis komputer hari ini,setuju,synthetic
"Baiklah pak, saya setuju untuk servis.",baiklah pak saya setuju untuk servis,setuju,synthetic
"Saya setuju untuk servis ya, pak.",saya setuju untuk servis ya pak,setuju,synthetic
Saya setuju silakan saja.,saya setuju silakan saja,setuju,synthetic
"Ya, saya setuju untuk servis komputer.",ya saya setuju untuk servis komputer,setuju,synthetic
"Saya setuju pak, saya siap.",saya setuju pak saya siap,setuju,synthetic
Saya setuju untuk servis memang.,saya setuju untuk servis memang,setuju,synthetic
"Saya setuju pak, silakan memeriksa komputer saya.",saya setuju pak silakan memeriksa komputer saya,setuju,synthetic
"Saya sudah siap, saya setuju untuk servis.",saya sudah siap saya setuju untuk servis,setuju,synthetic
"Saya setuju pak, saya siap untuk servis komputer.",saya setuju pak saya siap untuk servis komputer,setuju,synthetic
"Ya, saya setuju untuk servis komputer hari ini.",ya saya setuju untuk servis komputer hari ini,setuju,synthetic
"Saya setuju pak, saya sudah tahu.",saya setuju pak saya sudah tahu,setuju,synthetic
"Saya setuju silakan saja, pak.",saya setuju silakan saja pak,setuju,synthetic
"Berikut beberapa kalimat obrolan WhatsApp pelanggan ke tempat servis komputer untuk kategori ""batal"":",berikut beberapa kalimat obrolan whatsapp pelanggan ke tempat servis komputer untuk kategori batal,batal,synthetic
"Gw nggak bisa datang ke tempat servis hari ini, apa bisa dibatalkan?",gw nggak bisa datang ke tempat servis hari ini apa bisa dibatalkan,batal,synthetic
Mohon batalin janji service komputer saya hari ini krn ada hal yang mendesak,mohon batalin janji service komputer saya hari ini krn ada hal yang mendesak,batal,synthetic
"Gw nggak bisa datang hari ini, bisa dibatalkan service komputer saya?",gw nggak bisa datang hari ini bisa dibatalkan service komputer saya,batal,synthetic
"Mohon di cancel service komputer saya hari ini, ada hal yang urgen",mohon di cancel service komputer saya hari ini ada hal yang urgen,batal,synthetic
"Gw nggak bisa ke tempat servis hari ini, apa bisa dibatalkan service komputer saya?",gw nggak bisa ke tempat servis hari ini apa bisa dibatalkan service komputer saya,batal,synthetic
"Tolong batalin janji service komputer saya, ada urusan yang tidak bisa ditunda",tolong batalin janji service komputer saya ada urusan yang tidak bisa ditunda,batal,synthetic
"Gw nggak bisa ke tempat servis hari ini krn sakit, bisa dibatalkan?",gw nggak bisa ke tempat servis hari ini krn sakit bisa dibatalkan,batal,synthetic
"Mohon dibatalkan service komputer saya hari ini, ada kejadian yang tidak terduga",mohon dibatalkan service komputer saya hari ini ada kejadian yang tidak terduga,batal,synthetic
"Gw nggak bisa ke tempat servis hari ini krn ada kegiatan lain, bisa dibatalkan?",gw nggak bisa ke tempat servis hari ini krn ada kegiatan lain bisa dibatalkan,batal,synthetic
"Tolong cancel service komputer saya hari ini, ada hal yang mendesak",tolong cancel service komputer saya hari ini ada hal yang mendesak,batal,synthetic
"Gw nggak bisa ke tempat servis hari ini krn ada pekerjaan lain, bisa dibatalkan?",gw nggak bisa ke tempat servis hari ini krn ada pekerjaan lain bisa dibatalkan,batal,synthetic
"Mohon batalin janji service komputer saya, ada urusan yang tidak bisa ditunda",mohon batalin janji service komputer saya ada urusan yang tidak bisa ditunda,batal,synthetic
"Gw nggak bisa ke tempat servis hari ini krn ada liburan, bisa dibatalkan?",gw nggak bisa ke tempat servis hari ini krn ada liburan bisa dibatalkan,batal,synthetic
"Tolong dibatalkan service komputer saya hari ini, ada kejadian yang tidak terduga",tolong dibatalkan service komputer saya hari ini ada kejadian yang tidak terduga,batal,synthetic
"Gw nggak bisa ke tempat servis hari ini krn ada kegiatan lain, bisa dibatalkan?",gw nggak bisa ke tempat servis hari ini krn ada kegiatan lain bisa dibatalkan,batal,synthetic
"Mohon cancel service komputer saya hari ini, ada hal yang mendesak",mohon cancel service komputer saya hari ini ada hal yang mendesak,batal,synthetic
"Gw nggak bisa ke tempat servis hari ini krn sakit, bisa dibatalkan?",gw nggak bisa ke tempat servis hari ini krn sakit bisa dibatalkan,batal,synthetic
"Tolong batalin janji service komputer saya, ada urusan yang tidak bisa ditunda",tolong batalin janji service komputer saya ada urusan yang tidak bisa ditunda,batal,synthetic
"Gw nggak bisa ke tempat servis hari ini krn ada pekerjaan lain, bisa dibatalkan?",gw nggak bisa ke tempat servis hari ini krn ada pekerjaan lain bisa dibatalkan,batal,synthetic
"Mohon dibatalkan service komputer saya hari ini, ada kejadian yang tidak terduga",mohon dibatalkan service komputer saya hari ini ada kejadian yang tidak terduga,batal,synthetic
"Gw nggak bisa ke tempat servis hari ini krn ada liburan, bisa dibatalkan?",gw nggak bisa ke tempat servis hari ini krn ada liburan bisa dibatalkan,batal,synthetic
"Tolong cancel service komputer saya hari ini, ada hal yang mendesak",tolong cancel service komputer saya hari ini ada hal yang mendesak,batal,synthetic
"Gw nggak bisa ke tempat servis hari ini krn sakit, bisa dibatalkan?",gw nggak bisa ke tempat servis hari ini krn sakit bisa dibatalkan,batal,synthetic
"Mohon batalin janji service komputer saya, ada urusan yang tidak bisa ditunda",mohon batalin janji service komputer saya ada urusan yang tidak bisa ditunda,batal,synthetic
"Gw nggak bisa ke tempat servis hari ini krn ada kegiatan lain, bisa dibatalkan?",gw nggak bisa ke tempat servis hari ini krn ada kegiatan lain bisa dibatalkan,batal,synthetic
"Tolong dibatalkan service komputer saya hari ini, ada kejadian yang tidak terduga",tolong dibatalkan service komputer saya hari ini ada kejadian yang tidak terduga,batal,synthetic
"Gw nggak bisa ke tempat servis hari ini krn ada pekerjaan lain, bisa dibatalkan?",gw nggak bisa ke tempat servis hari ini krn ada pekerjaan lain bisa dibatalkan,batal,synthetic
"Mohon cancel service komputer saya hari ini, ada hal yang mendesak",mohon cancel service komputer saya hari ini ada hal yang mendesak,batal,synthetic
"Gw nggak bisa ke tempat servis hari ini krn sakit, bisa dibatalkan?",gw nggak bisa ke tempat servis hari ini krn sakit bisa dibatalkan,batal,synthetic
"Tolong batalin janji service komputer saya, ada urusan yang tidak bisa ditunda",tolong batalin janji service komputer saya ada urusan yang tidak bisa ditunda,batal,synthetic
"Gw nggak bisa ke tempat servis hari ini krn ada kegiatan lain, bisa dibatalkan?",gw nggak bisa ke tempat servis hari ini krn ada kegiatan lain bisa dibatalkan,batal,synthetic
"Mohon dibatalkan service komputer saya hari ini, ada kejadian yang tidak terduga",mohon dibatalkan service komputer saya hari ini ada kejadian yang tidak terduga,batal,synthetic
"Gw nggak bisa ke tempat servis hari ini krn ada liburan, bisa dibatalkan?",gw nggak bisa ke tempat servis hari ini krn ada liburan bisa dibatalkan,batal,synthetic
"Tolong cancel service komputer saya hari ini, ada hal yang mendesak",tolong cancel service komputer saya hari ini ada hal yang mendesak,batal,synthetic
Bisa tolong batalin pesanan servis komputer saya ya,bisa tolong batalin pesanan servis komputer saya ya,batal,synthetic
Saya rasa saya udah nyampe kesini hari ini tapi saya ingin batal servis komputer saya,saya rasa saya udah nyampe kesini hari ini tapi saya ingin batal servis komputer saya,batal,synthetic
"Mohon maaf pak, saya ingin membatalkan servis komputer saya karena ada hal lain yang harus saya lakukan",mohon maaf pak saya ingin membatalkan servis komputer saya karena ada hal lain yang harus saya lakukan,batal,synthetic
"Saya tidak bisa datang hari ini, tolong batalin servis komputer saya ya pak",saya tidak bisa datang hari ini tolong batalin servis komputer saya ya pak,batal,synthetic
Saya rasa saya akan kehabisan biaya untuk servis komputer saya ini,saya rasa saya akan kehabisan biaya untuk servis komputer saya ini,batal,synthetic
Saya ingin membatalkan servis komputer saya karena saya tidak sengaja kehabisan uang,saya ingin membatalkan servis komputer saya karena saya tidak sengaja kehabisan uang,batal,synthetic
"Baiklah pak, saya ingin membatalkan servis komputer saya karena saya tidak ingin menghabiskan uang",baiklah pak saya ingin membatalkan servis komputer saya karena saya tidak ingin menghabiskan uang,batal,synthetic
Saya ingin menunda servis komputer saya sehari ke depan ya pak,saya ingin menunda servis komputer saya sehari ke depan ya pak,batal,synthetic
Saya ingin membatalkan servis komputer saya karena saya sudah menemukan lainnya,saya ingin membatalkan servis komputer saya karena saya sudah menemukan lainnya,batal,synthetic
Mohon tolong batalin pesanan saya ya pak,mohon tolong batalin pesanan saya ya pak,batal,synthetic
"Saya tidak bisa datang ke sini hari ini, tolong batalin servis komputer saya ya",saya tidak bisa datang ke sini hari ini tolong batalin servis komputer saya ya,batal,synthetic
Saya rasa saya sudah kehabisan waktu untuk servis komputer saya,saya rasa saya sudah kehabisan waktu untuk servis komputer saya,batal,synthetic
Saya ingin membatalkan servis komputer saya karena saya ingin membeli komputer baru,saya ingin membatalkan servis komputer saya karena saya ingin membeli komputer baru,batal,synthetic
"Baiklah pak, saya ingin membatalkan servis komputer saya karena saya tidak ingin mengeluarkan biaya",baiklah pak saya ingin membatalkan servis komputer saya karena saya tidak ingin mengeluarkan biaya,batal,synthetic
Saya ingin membatalkan servis komputer saya karena saya sudah menemukan toko lain yang lebih murah,saya ingin membatalkan servis komputer saya karena saya sudah menemukan toko lain yang lebih murah,batal,synthetic
"Saya tidak bisa datang ke sini hari ini, tolong batalin servis komputer saya ya",saya tidak bisa datang ke sini hari ini tolong batalin servis komputer saya ya,batal,synthetic
Saya rasa saya sudah kehabisan tempat untuk menyimpan komputer saya,saya rasa saya sudah kehabisan tempat untuk menyimpan komputer saya,batal,synthetic
Saya ingin membatalkan servis komputer saya karena saya ingin membeli perangkat lain,saya ingin membatalkan servis komputer saya karena saya ingin membeli perangkat lain,batal,synthetic
Saya ingin membatalkan servis komputer saya karena saya sudah menemukan informasi yang lebih baik,saya ingin membatalkan servis komputer saya karena saya sudah menemukan informasi yang lebih baik,batal,synthetic
"Baiklah pak, saya ingin membatalkan servis komputer saya karena saya tidak ingin menghabiskan waktu",baiklah pak saya ingin membatalkan servis komputer saya karena saya tidak ingin menghabiskan waktu,batal,synthetic
Saya ingin membatalkan servis komputer saya karena saya sudah menemukan penyelesaian lain,saya ingin membatalkan servis komputer saya karena saya sudah menemukan penyelesaian lain,batal,synthetic
"Saya tidak bisa datang ke sini hari ini, tolong batalin servis komputer saya ya",saya tidak bisa datang ke sini hari ini tolong batalin servis komputer saya ya,batal,synthetic
Saya rasa saya sudah kehabisan dana untuk servis komputer saya,saya rasa saya sudah kehabisan dana untuk servis komputer saya,batal,synthetic
Saya ingin membatalkan servis komputer saya karena saya ingin membeli peralatan lain,saya ingin membatalkan servis komputer saya karena saya ingin membeli peralatan lain,batal,synthetic
Saya ingin membatalkan servis komputer saya karena saya sudah menemukan jasa lain yang lebih baik,saya ingin membatalkan servis komputer saya karena saya sudah menemukan jasa lain yang lebih baik,batal,synthetic
Saya ingin membatalkan servis komputer saya karena saya tidak ingin menghabiskan biaya,saya ingin membatalkan servis komputer saya karena saya tidak ingin menghabiskan biaya,batal,synthetic
"Baiklah pak, saya ingin membatalkan servis komputer saya karena saya sudah menemukan lainnya",baiklah pak saya ingin membatalkan servis komputer saya karena saya sudah menemukan lainnya,batal,synthetic
Saya ingin membatalkan servis komputer saya karena saya sudah menemukan informasi yang lebih baik,saya ingin membatalkan servis komputer saya karena saya sudah menemukan informasi yang lebih baik,batal,synthetic
"Saya tidak bisa datang ke sini hari ini, tolong batalin servis komputer saya ya",saya tidak bisa datang ke sini hari ini tolong batalin servis komputer saya ya,batal,synthetic
Saya rasa saya sudah kehabisan waktu untuk servis komputer saya,saya rasa saya sudah kehabisan waktu untuk servis komputer saya,batal,synthetic
Saya ingin membatalkan servis komputer saya karena saya ingin membeli komputer baru,saya ingin membatalkan servis komputer saya karena saya ingin membeli komputer baru,batal,synthetic
Saya ingin membatalkan servis komputer saya karena saya sudah menemukan toko lain yang lebih murah,saya ingin membatalkan servis komputer saya karena saya sudah menemukan toko lain yang lebih murah,batal,synthetic
Saya ingin membatalkan servis komputer saya karena saya tidak ingin menghabiskan uang,saya ingin membatalkan servis komputer saya karena saya tidak ingin menghabiskan uang,batal,synthetic
"Baiklah pak, saya ingin membatalkan servis komputer saya karena saya sudah menemukan lainnya",baiklah pak saya ingin membatalkan servis komputer saya karena saya sudah menemukan lainnya,batal,synthetic
Saya ingin membatalkan servis komputer saya karena saya tidak ingin menghabiskan waktu,saya ingin membatalkan servis komputer saya karena saya tidak ingin menghabiskan waktu,batal,synthetic
Saya ingin membatalkan servis komputer saya karena saya sudah menemukan penyelesaian lain,saya ingin membatalkan servis komputer saya karena saya sudah menemukan penyelesaian lain,batal,synthetic
Saya ingin membatalkan servis komputer saya karena saya tidak ingin menghabiskan biaya,saya ingin membatalkan servis komputer saya karena saya tidak ingin menghabiskan biaya,batal,synthetic
Saya ingin membatalkan servis komputer saya karena saya sudah menemukan jasa lain yang lebih baik,saya ingin membatalkan servis komputer saya karena saya sudah menemukan jasa lain yang lebih baik,batal,synthetic
Saya ingin membatalkan servis komputer saya karena saya sudah menemukan informasi yang lebih baik,saya ingin membatalkan servis komputer saya karena saya sudah menemukan informasi yang lebih baik,batal,synthetic
Saya ingin membatalkan servis komputer saya karena saya tidak bisa datang ke sini hari ini,saya ingin membatalkan servis komputer saya karena saya tidak bisa datang ke sini hari ini,batal,synthetic
"Maafin saya, saya ingin batalkan janji servisnya nanti, ada hal penting lagi.",maafin saya saya ingin batalkan janji servisnya nanti ada hal penting lagi,batal,synthetic
"Maaf, saya mau tutup dulu servisnya, nanti saya hubungi lagi.",maaf saya mau tutup dulu servisnya nanti saya hubungi lagi,batal,synthetic
"Saya mau batalkan servis komputer, ada masalah pribadi.",saya mau batalkan servis komputer ada masalah pribadi,batal,synthetic
"Saya sedang sibuk, saya ingin mencalon ulang servis nanti.",saya sedang sibuk saya ingin mencalon ulang servis nanti,batal,synthetic
"Maafin, saya mau tutup dulu servisnya, nanti saya hubungi.",maafin saya mau tutup dulu servisnya nanti saya hubungi,batal,synthetic
"Saya mau batalkan permintaan servis, saya tidak punya uang lagi.",saya mau batalkan permintaan servis saya tidak punya uang lagi,batal,synthetic
"Saya mau tunda servis nanti, saya sibuk kerja.",saya mau tunda servis nanti saya sibuk kerja,batal,synthetic
"Maafin, saya mau tutup dulu servisnya, saya butuh beristirahat.",maafin saya mau tutup dulu servisnya saya butuh beristirahat,batal,synthetic
"Saya mau batalkan servis komputer, saya tidak bisa hadir.",saya mau batalkan servis komputer saya tidak bisa hadir,batal,synthetic
"Saya mau tunda servis nanti, saya butuh cari uang.",saya mau tunda servis nanti saya butuh cari uang,batal,synthetic
"Maafin, saya mau tutup dulu servisnya, saya harus ke tempat lain.",maafin saya mau tutup dulu servisnya saya harus ke tempat lain,batal,synthetic
"Saya mau batalkan permintaan servis, saya lupa janji.",saya mau batalkan permintaan servis saya lupa janji,batal,synthetic
"Saya mau tunda servis nanti, saya harus solat.",saya mau tunda servis nanti saya harus solat,batal,synthetic
"Maafin, saya mau tutup dulu servisnya, saya butuh makan.",maafin saya mau tutup dulu servisnya saya butuh makan,batal,synthetic
"Saya mau batalkan komputer servis, saya tidak punya biaya lagi.",saya mau batalkan komputer servis saya tidak punya biaya lagi,batal,synthetic
"Saya mau tunda servis nanti, saya harus pergi ke luar kota.",saya mau tunda servis nanti saya harus pergi ke luar kota,batal,synthetic
"Maafin, saya mau tutup dulu servisnya, saya capek.",maafin saya mau tutup dulu servisnya saya capek,batal,synthetic
"Saya mau batalkan servis komputer, saya tidak mau bayar lagi.",saya mau batalkan servis komputer saya tidak mau bayar lagi,batal,synthetic
"Saya mau tunda servis nanti, saya sedang sakit.",saya mau tunda servis nanti saya sedang sakit,batal,synthetic
"Maafin, saya mau tutup dulu servisnya, saya harus ke kantor.",maafin saya mau tutup dulu servisnya saya harus ke kantor,batal,synthetic
"Saya mau batalkan permintaan servis, saya tidak punya waktu.",saya mau batalkan permintaan servis saya tidak punya waktu,batal,synthetic
"Saya mau tunda servis nanti, saya harus ke rumah sakit.",saya mau tunda servis nanti saya harus ke rumah sakit,batal,synthetic
"Maafin, saya mau tutup dulu servisnya, saya butuh istirahat.",maafin saya mau tutup dulu servisnya saya butuh istirahat,batal,synthetic
"Saya mau batalkan servis komputer, saya tidak punya uang lagi.",saya mau batalkan servis komputer saya tidak punya uang lagi,batal,synthetic
"Saya mau tunda servis nanti, saya harus ke luar kota.",saya mau tunda servis nanti saya harus ke luar kota,batal,synthetic
"Maafin, saya mau tutup dulu servisnya, saya harus ke tempat lain.",maafin saya mau tutup dulu servisnya saya harus ke tempat lain,batal,synthetic
"Saya mau batalkan permintaan servis, saya tidak punya biaya.",saya mau batalkan permintaan servis saya tidak punya biaya,batal,synthetic
"Saya mau tunda servis nanti, saya harus solat.",saya mau tunda servis nanti saya harus solat,batal,synthetic
"Maafin, saya mau tutup dulu servisnya, saya butuh makan.",maafin saya mau tutup dulu servisnya saya butuh makan,batal,synthetic
"Saya mau batalkan komputer servis, saya tidak punya waktu.",saya mau batalkan komputer servis saya tidak punya waktu,batal,synthetic
"Saya mau tunda servis nanti, saya sedang capek.",saya mau tunda servis nanti saya sedang capek,batal,synthetic
"Maafin, saya mau tutup dulu servisnya, saya harus pergi ke luar kota.",maafin saya mau tutup dulu servisnya saya harus pergi ke luar kota,batal,synthetic
"Saya mau batalkan servis komputer, saya tidak mau bayar.",saya mau batalkan servis komputer saya tidak mau bayar,batal,synthetic
"Saya mau tunda servis nanti, saya harus ke rumah sakit.",saya mau tunda servis nanti saya harus ke rumah sakit,batal,synthetic
"Maafin, saya mau tutup dulu servisnya, saya butuh istirahat.",maafin saya mau tutup dulu servisnya saya butuh istirahat,batal,synthetic
"Saya mau batalkan permintaan servis, saya tidak punya uang.",saya mau batalkan permintaan servis saya tidak punya uang,batal,synthetic
"Saya mau tunda servis nanti, saya harus ke kantor.",saya mau tunda servis nanti saya harus ke kantor,batal,synthetic
"Maafin, saya mau tutup dulu servisnya, saya sedang sakit.",maafin saya mau tutup dulu servisnya saya sedang sakit,batal,synthetic
"Saya mau batalkan komputer servis, saya tidak punya biaya.",saya mau batalkan komputer servis saya tidak punya biaya,batal,synthetic
"Saya mau tunda servis nanti, saya harus solat.",saya mau tunda servis nanti saya harus solat,batal,synthetic
Berikut beberapa kalimat obrolan WhatsApp pelanggan ke tempat servis komputer dengan kategori 'batal':,berikut beberapa kalimat obrolan whatsapp pelanggan ke tempat servis komputer dengan kategori batal,batal,synthetic
"Pelanggan: Tolong diubah tanggal servisnya jadi besok, saya tidak bisa datang hari ini.",pelanggan tolong diubah tanggal servisnya jadi besok saya tidak bisa datang hari ini,batal,synthetic
"Pelanggan: Saya salah jadwal, saya tidak bisa datang hari ini, boleh diubah tanggal servisnya?",pelanggan saya salah jadwal saya tidak bisa datang hari ini boleh diubah tanggal servisnya,batal,synthetic
"Pelanggan: Maaf, saya tidak bisa datang hari ini, boleh saya ubah jadwal servisnya?",pelanggan maaf saya tidak bisa datang hari ini boleh saya ubah jadwal servisnya,batal,synthetic
"Pelanggan: Saya ingin batalkan servisnya, boleh saya dapat dana balik?",pelanggan saya ingin batalkan servisnya boleh saya dapat dana balik,batal,synthetic
"Pelanggan: Saya tidak bisa hadir hari ini, boleh saya pindah tanggal servisnya?",pelanggan saya tidak bisa hadir hari ini boleh saya pindah tanggal servisnya,batal,synthetic
"Pelanggan: Saya minta dibatalkan servisnya, karena saya tidak bisa hadir.",pelanggan saya minta dibatalkan servisnya karena saya tidak bisa hadir,batal,synthetic
"Pelanggan: Saya ingin menyampaikan bahwa saya tidak bisa datang hari ini, jadi servisnya harus dibatalkan.",pelanggan saya ingin menyampaikan bahwa saya tidak bisa datang hari ini jadi servisnya harus dibatalkan,batal,synthetic
Pelanggan: Tolong batalkan servis saya karena saya tidak bisa hadir hari ini.,pelanggan tolong batalkan servis saya karena saya tidak bisa hadir hari ini,batal,synthetic
"Pelanggan: Saya minta diubah tanggal servisnya, karena saya tidak bisa datang hari ini.",pelanggan saya minta diubah tanggal servisnya karena saya tidak bisa datang hari ini,batal,synthetic
"Pelanggan: Saya ingin menyampaikan bahwa saya tidak bisa hadir hari ini, jadi servis komputer saya harus dibatalkan.",pelanggan saya ingin menyampaikan bahwa saya tidak bisa hadir hari ini jadi servis komputer saya harus dibatalkan,batal,synthetic
Pelanggan: Tolong saya dapatkan dana balik karena saya ingin batalkan servisnya.,pelanggan tolong saya dapatkan dana balik karena saya ingin batalkan servisnya,batal,synthetic
"Pelanggan: Saya tidak bisa datang hari ini, saya ingin pindah tanggal servisnya.",pelanggan saya tidak bisa datang hari ini saya ingin pindah tanggal servisnya,batal,synthetic
"Pelanggan: Saya ingin menyampaikan bahwa saya belum siap untuk servis hari ini, boleh saya pindah tanggal?",pelanggan saya ingin menyampaikan bahwa saya belum siap untuk servis hari ini boleh saya pindah tanggal,batal,synthetic
"Pelanggan: Saya tidak bisa hadir hari ini, saya ingin mengubah tanggal servisnya.",pelanggan saya tidak bisa hadir hari ini saya ingin mengubah tanggal servisnya,batal,synthetic
"Pelanggan: Tolong saya batalkan servisnya, karena saya tidak bisa hadir hari ini.",pelanggan tolong saya batalkan servisnya karena saya tidak bisa hadir hari ini,batal,synthetic
"Pelanggan: Saya ingin menyampaikan bahwa saya tidak bisa datang hari ini, jadi servisnya harus dibatalkan.",pelanggan saya ingin menyampaikan bahwa saya tidak bisa datang hari ini jadi servisnya harus dibatalkan,batal,synthetic
"Pelanggan: Saya tidak bisa hadir hari ini, saya ingin pindah tanggal servisnya.",pelanggan saya tidak bisa hadir hari ini saya ingin pindah tanggal servisnya,batal,synthetic
Pelanggan: Tolong saya dapatkan dana balik karena saya ingin batalkan servisnya.,pelanggan tolong saya dapatkan dana balik karena saya ingin batalkan servisnya,batal,synthetic
"Pelanggan: Saya ingin menyampaikan bahwa saya belum siap untuk servis hari ini, boleh saya pindah tanggal?",pelanggan saya ingin menyampaikan bahwa saya belum siap untuk servis hari ini boleh saya pindah tanggal,batal,synthetic
"Pelanggan: Saya tidak bisa datang hari ini, saya ingin mengubah tanggal servisnya.",pelanggan saya tidak bisa datang hari ini saya ingin mengubah tanggal servisnya,batal,synthetic
"Pelanggan: Saya ingin menyampaikan bahwa saya tidak bisa hadir hari ini, jadi servis komputer saya harus dibatalkan.",pelanggan saya ingin menyampaikan bahwa saya tidak bisa hadir hari ini jadi servis komputer saya harus dibatalkan,batal,synthetic
"Pelanggan: Tolong saya batalkan servis saya, karena saya tidak bisa hadir hari ini.",pelanggan tolong saya batalkan servis saya karena saya tidak bisa hadir hari ini,batal,synthetic
"Pelanggan: Saya ingin pindah tanggal servisnya, karena saya tidak bisa datang hari ini.",pelanggan saya ingin pindah tanggal servisnya karena saya tidak bisa datang hari ini,batal,synthetic
Pelanggan: Tolong saya dapatkan dana balik karena saya ingin batalkan servisnya.,pelanggan tolong saya dapatkan dana balik karena saya ingin batalkan servisnya,batal,synthetic
"Pelanggan: Saya tidak bisa hadir hari ini, saya ingin mengubah tanggal servisnya.",pelanggan saya tidak bisa hadir hari ini saya ingin mengubah tanggal servisnya,batal,synthetic
"Pelanggan: Saya ingin menyampaikan bahwa saya belum siap untuk servis hari ini, boleh saya pindah tanggal?",pelanggan saya ingin menyampaikan bahwa saya belum siap untuk servis hari ini boleh saya pindah tanggal,batal,synthetic
"Pelanggan: Saya tidak bisa datang hari ini, saya ingin pindah tanggal servisnya.",pelanggan saya tidak bisa datang hari ini saya ingin pindah tanggal servisnya,batal,synthetic
"Pelanggan: Tolong saya batalkan servis saya, karena saya tidak bisa hadir hari ini.",pelanggan tolong saya batalkan servis saya karena saya tidak bisa hadir hari ini,batal,synthetic
"Pelanggan: Saya ingin pindah tanggal servisnya, karena saya tidak bisa datang hari ini.",pelanggan saya ingin pindah tanggal servisnya karena saya tidak bisa datang hari ini,batal,synthetic
"Pelanggan: Saya ingin menyampaikan bahwa saya tidak bisa hadir hari ini, jadi servis komputer saya harus dibatalkan.",pelanggan saya ingin menyampaikan bahwa saya tidak bisa hadir hari ini jadi servis komputer saya harus dibatalkan,batal,synthetic
Pelanggan: Tolong saya dapatkan dana balik karena saya ingin batalkan servisnya.,pelanggan tolong saya dapatkan dana balik karena saya ingin batalkan servisnya,batal,synthetic
"Pelanggan: Saya tidak bisa datang hari ini, saya ingin mengubah tanggal servisnya.",pelanggan saya tidak bisa datang hari ini saya ingin mengubah tanggal servisnya,batal,synthetic
"Pelanggan: Saya ingin menyampaikan bahwa saya belum siap untuk servis hari ini, boleh saya pindah tanggal?",pelanggan saya ingin menyampaikan bahwa saya belum siap untuk servis hari ini boleh saya pindah tanggal,batal,synthetic
"Pelanggan: Saya tidak bisa hadir hari ini, saya ingin pindah tanggal servisnya.",pelanggan saya tidak bisa hadir hari ini saya ingin pindah tanggal servisnya,batal,synthetic
"Pelanggan: Tolong saya batalkan servis saya, karena saya tidak bisa hadir hari ini.",pelanggan tolong saya batalkan servis saya karena saya tidak bisa hadir hari ini,batal,synthetic
"Pelanggan: Saya ingin pindah tanggal servisnya, karena saya tidak bisa datang hari ini.",pelanggan saya ingin pindah tanggal servisnya karena saya tidak bisa datang hari ini,batal,synthetic
"Pelanggan: Saya ingin menyampaikan bahwa saya tidak bisa hadir hari ini, jadi servis komputer saya harus dibatalkan.",pelanggan saya ingin menyampaikan bahwa saya tidak bisa hadir hari ini jadi servis komputer saya harus dibatalkan,batal,synthetic
Pelanggan: Tolong saya dapatkan dana balik karena saya ingin batalkan servisnya.,pelanggan tolong saya dapatkan dana balik karena saya ingin batalkan servisnya,batal,synthetic
"Pelanggan: Saya tidak bisa datang hari ini, saya ingin mengubah tanggal servisnya.",pelanggan saya tidak bisa datang hari ini saya ingin mengubah tanggal servisnya,batal,synthetic
Berikut adalah 40 kalimat obrolan WhatsApp pelanggan ke tempat servis komputer dalam kategori 'batal':,berikut adalah kalimat obrolan whatsapp pelanggan ke tempat servis komputer dalam kategori batal,batal,synthetic
