text,clean_text,intent,source
"laptonya bisa diambil dulu nd kk, klo bisa nnti saya ambil tpi sudh di perbaiki blm",laptonya bisa diambil dulu nd kk klo bisa nnti saya ambil tpi sudh di perbaiki blm,setuju,master_wa
Baik bg,baik bg,setuju,master_wa
Ok otw,ok otw,setuju,master_wa
Oke bang,oke bang,setuju,master_wa
okey kak,okey kak,setuju,master_wa
"lcdnya ga bisa kah kak, untuk tokohnya yg pesankan untuk saya tapi untuk biayanya berapa ya ?",lcdnya ga bisa kah kak untuk tokohnya yg pesankan untuk saya tapi untuk biayanya berapa ya,setuju,master_wa
"soalnya kmrn pan juga kosong di tokoh nya cuman dipesankan sm storenya, sy pernah ganti pan nya di store kk",soalnya kmrn pan juga kosong di tokoh nya cuman dipesankan sm storenya sy pernah ganti pan nya di store kk,setuju,master_wa
okey kak infokan saja ya,okey kak infokan saja ya,setuju,master_wa
okey kak,okey kak,setuju,master_wa
bg ini kan harganya 600k kan itu apa saja bg komponen di laptopnya yg di perbaiki yg di lcdnya?,bg ini kan harganya k kan itu apa saja bg komponen di laptopnya yg di perbaiki yg di lcdnya,setuju,master_wa
soalnya mau ngasih tau ortu kan ini diperbaiki jg yg layar hitamnya kan yg ga bisa tampil dn  ga diganti lcd yg baru jadi biar tau apa aja gt yg di ganti,soalnya mau ngasih tau ortu kan ini diperbaiki jg yg layar hitamnya kan yg ga bisa tampil dn ga diganti lcd yg baru jadi biar tau apa aja gt yg di ganti,setuju,master_wa
"ooh oke"" kak perbaiki saja ya disitu nanti kl udh selesai kabarin",ooh oke kak perbaiki saja ya disitu nanti kl udh selesai kabarin,setuju,master_wa
okey kak infokn kl sudah selesai diperbaiki,okey kak infokn kl sudah selesai diperbaiki,setuju,master_wa
oke bg nanti diambil,oke bg nanti diambil,setuju,master_wa
besok aja ya kak saya ngambil nya saya lagi diluar Pontianak,besok aja ya kak saya ngambil nya saya lagi diluar pontianak,setuju,master_wa
okey kak,okey kak,setuju,master_wa
Oh oke boleh bg,oh oke boleh bg,setuju,master_wa
Ok,ok,setuju,master_wa
Ok malam mngkn sy ksna ambil,ok malam mngkn sy ksna ambil,setuju,master_wa
baik kk,baik kk,setuju,master_wa
oke kk bsk yaa,oke kk bsk yaa,setuju,master_wa
Oke bg saya lagi ga bisa ambil simpan kan dulu gapapa?,oke bg saya lagi ga bisa ambil simpan kan dulu gapapa,setuju,master_wa
Oke bg terima kasih ya,oke bg terima kasih ya,setuju,master_wa
Bg toko buka jam berapa?,bg toko buka jam berapa,setuju,master_wa
Oke bg,oke bg,setuju,master_wa
oke bentar ya bang tanya bapak dulu,oke bentar ya bang tanya bapak dulu,setuju,master_wa
inii saja dulu bang di perbaiki masalah tambah ram nanti ya bang soal nya bapak belum ada di rumah,inii saja dulu bang di perbaiki masalah tambah ram nanti ya bang soal nya bapak belum ada di rumah,setuju,master_wa
kalau ganti keyboard nya berapa bang ?,kalau ganti keyboard nya berapa bang,setuju,master_wa
nanti yaa bang bapak belum on soal nya nanti kamek konfirmasi abang kalau ganti keyboard nya juga,nanti yaa bang bapak belum on soal nya nanti kamek konfirmasi abang kalau ganti keyboard nya juga,setuju,master_wa
"yang bagian mesin sama speker nya saja dulu bang kalau gitu ga buru” sih bang, nanti tunggu bapak on kamek kabarin abang ya, jangan servis dulu gapapa bang siapa tau nanti bapak suruh ganti juga kebybord nya jadi ga sering bongkar pasang",yang bagian mesin sama speker nya saja dulu bang kalau gitu ga buru sih bang nanti tunggu bapak on kamek kabarin abang ya jangan servis dulu gapapa bang siapa tau nanti bapak suruh ganti juga kebybord nya jadi ga sering bongkar pasang,setuju,master_wa
okey bang nanti kamek konfir masi abang ya,okey bang nanti kamek konfir masi abang ya,setuju,master_wa
oke bang boleh bang ganti keyboard nya juga,oke bang boleh bang ganti keyboard nya juga,setuju,master_wa
"jadi speker, mesin, keyboard yang di perbaiki ya bang ?",jadi speker mesin keyboard yang di perbaiki ya bang,setuju,master_wa
iya bang besok ngambil nya boleh kah tapi kalau nanti malam uang nya cepat di tf kamek ambil nanti malam bang,iya bang besok ngambil nya boleh kah tapi kalau nanti malam uang nya cepat di tf kamek ambil nanti malam bang,setuju,master_wa
oke bang makasih,oke bang makasih,setuju,master_wa
oke bang,oke bang,setuju,master_wa
bang kamek ambil nya  boleh kah atau sore kamis karna posisi lagi di mempawah bang ambik data lapangan,bang kamek ambil nya boleh kah atau sore kamis karna posisi lagi di mempawah bang ambik data lapangan,setuju,master_wa
oh boleh bang kalau gitu yang penting data nya ga ilang bang,oh boleh bang kalau gitu yang penting data nya ga ilang bang,setuju,master_wa
okey bang maaf ya bang,okey bang maaf ya bang,setuju,master_wa
okey bang besok buka kah bang ? soal nya malam ni kamek balik pnk bang,okey bang besok buka kah bang soal nya malam ni kamek balik pnk bang,setuju,master_wa
kalau besok buka besok kamek ambil nya bang takut ga keburu malam ni ambil nya,kalau besok buka besok kamek ambil nya bang takut ga keburu malam ni ambil nya,setuju,master_wa
okey bang maaf ya bang besok pasti kamek ambil bang,okey bang maaf ya bang besok pasti kamek ambil bang,setuju,master_wa
oke bang,oke bang,setuju,master_wa
kok data” di laptop nya kosong ya bang ?,kok data di laptop nya kosong ya bang,setuju,master_wa
okey bang,okey bang,setuju,master_wa
Ok bg,ok bg,setuju,master_wa
"Besok saja bisa tidak bang, saya lagi ada urusan, jadi tidak bisa malam ini mengambilnya",besok saja bisa tidak bang saya lagi ada urusan jadi tidak bisa malam ini mengambilnya,setuju,master_wa
oke bang,oke bang,setuju,master_wa
Ok,ok,setuju,master_wa
Okee bangg,okee bangg,setuju,master_wa
Ok,ok,setuju,master_wa
Boleh bang,boleh bang,setuju,master_wa
Boleh bang,boleh bang,setuju,master_wa
oala oke kak besok saya antar laptop ya,oala oke kak besok saya antar laptop ya,setuju,master_wa
okeee,okeee,setuju,master_wa
"Oke kak, jadi diperbaiki",oke kak jadi diperbaiki,setuju,master_wa
Ok kak makasih,ok kak makasih,setuju,master_wa
"oke bang, nanti saya ambil sore",oke bang nanti saya ambil sore,setuju,master_wa
"Owalah, gitu berarti harus ganti baterai ya kak ?",owalah gitu berarti harus ganti baterai ya kak,setuju,master_wa
Oke kak kalo gitu brarti masi bisa di pakai normal walau tanpa baterai ya yg penting sambil di charger👌,oke kak kalo gitu brarti masi bisa di pakai normal walau tanpa baterai ya yg penting sambil di charger,setuju,master_wa
"Oke kak nanti saya kabarin lagi masi mau nyari-nyari laptop secund soalnya, sama mau nabung dulu 🙏",oke kak nanti saya kabarin lagi masi mau nyarinyari laptop secund soalnya sama mau nabung dulu,setuju,master_wa
Siiip oke makasi kak,siiip oke makasi kak,setuju,master_wa
Oke bang,oke bang,setuju,master_wa
Oke bang,oke bang,setuju,master_wa
Oo gtu ya oke la bg..upgrade lagi aja la bg ke wd 11,oo gtu ya oke la bgupgrade lagi aja la bg ke wd,setuju,master_wa
Oke la bg,oke la bg,setuju,master_wa
Bg boleh liatkn di document nd bg?,bg boleh liatkn di document nd bg,setuju,master_wa
Ha boleh nd kirim ke saye atau simpan ke data d bg ye,ha boleh nd kirim ke saye atau simpan ke data d bg ye,setuju,master_wa
Okee makasii bg,okee makasii bg,setuju,master_wa
baik bg nnti saya ambil,baik bg nnti saya ambil,setuju,master_wa
Diskon dikit boleh bg?,diskon dikit boleh bg,setuju,master_wa
Laptop nya boleh diambil kapan bg?,laptop nya boleh diambil kapan bg,setuju,master_wa
Ohh ok bang mksehh infonyee🙏🙏,ohh ok bang mksehh infonyee,setuju,master_wa
okeyy baik kak,okeyy baik kak,setuju,master_wa
iya kak lanjut,iya kak lanjut,setuju,master_wa
kak boleh minta tolong copotkan ssd penyimpanan nggak? saya mau ambil laptop nya sekarang,kak boleh minta tolong copotkan ssd penyimpanan nggak saya mau ambil laptop nya sekarang,setuju,master_wa
okey makasih kak,okey makasih kak,setuju,master_wa
"tapi kayanya diambil besok deh kak, hujan lebat",tapi kayanya diambil besok deh kak hujan lebat,setuju,master_wa
agak malaman ya bang sy ngambilnya,agak malaman ya bang sy ngambilnya,setuju,master_wa
"baik kak terimakasih infonya, mungkin malam baru bisa saya ambil",baik kak terimakasih infonya mungkin malam baru bisa saya ambil,setuju,master_wa
Okee maksh bang nnti saye ambil,okee maksh bang nnti saye ambil,setuju,master_wa
Ok bang,ok bang,setuju,master_wa
"Oke bg, ntr saya nanya ortu dulu ya bg",oke bg ntr saya nanya ortu dulu ya bg,setuju,master_wa
Oke ntr saya tanya ortu dulu ya bg,oke ntr saya tanya ortu dulu ya bg,setuju,master_wa
Bg ada garansinya nda ya kalau udah ganti frame,bg ada garansinya nda ya kalau udah ganti frame,setuju,master_wa
Boleh bg,boleh bg,setuju,master_wa
Okeee kak,okeee kak,setuju,master_wa
Okee kak,okee kak,setuju,master_wa
Baik bang saya teruskan dulu k abg saya yaa,baik bang saya teruskan dulu k abg saya yaa,setuju,master_wa
Bang perbaikannya ada garansi engak kata abng saya,bang perbaikannya ada garansi engak kata abng saya,setuju,master_wa
Oke bang lanjut perbaiki,oke bang lanjut perbaiki,setuju,master_wa
Ooo gitu oke lah bang,ooo gitu oke lah bang,setuju,master_wa
Baik bang,baik bang,setuju,master_wa
Baik bang,baik bang,setuju,master_wa
Bang besok dah bisa di ambil engak? 🙏,bang besok dah bisa di ambil engak,setuju,master_wa
Baik. Bang,baik bang,setuju,master_wa
Semoga baik baik saja 🤲😅,semoga baik baik saja,setuju,master_wa
Baik bang saya otw sekarang,baik bang saya otw sekarang,setuju,master_wa
Bang toko ny tutup jam berapa ya bang,bang toko ny tutup jam berapa ya bang,setuju,master_wa
Oke,oke,setuju,master_wa
ok bg,ok bg,setuju,master_wa
Oke bang,oke bang,setuju,master_wa
Oke bang,oke bang,setuju,master_wa
Boleh bang,boleh bang,setuju,master_wa
Oke bang,oke bang,setuju,master_wa
Boleh video in endk bang,boleh video in endk bang,setuju,master_wa
Oke bang besok saya ambil,oke bang besok saya ambil,setuju,master_wa
Oke bang,oke bang,setuju,master_wa
Besok bukak jam brpe bang,besok bukak jam brpe bang,setuju,master_wa
Oke bang,oke bang,setuju,master_wa
Ok tq.,ok tq,setuju,master_wa
Malam ya. Ok,malam ya ok,setuju,master_wa
Ok tq,ok tq,setuju,master_wa
Ganti ssd 128 gak kurang lagi.,ganti ssd gak kurang lagi,setuju,master_wa
Ok tq,ok tq,setuju,master_wa
Ok,ok,setuju,master_wa
Malam bang.. Hardisk yang ekternalnya kok gak bisa kebaca ya dari kemarin ya.,malam bang hardisk yang ekternalnya kok gak bisa kebaca ya dari kemarin ya,setuju,master_wa
Iya tq besok saya bawa kesana tq,iya tq besok saya bawa kesana tq,setuju,master_wa
Ok tq besok sy ambil bang,ok tq besok sy ambil bang,setuju,master_wa
Oke bang,oke bang,setuju,master_wa
Oke bang saya jemput ke sana,oke bang saya jemput ke sana,setuju,master_wa
"Ok bang, bntr y",ok bang bntr y,setuju,master_wa
Tokonya jam berapa tutup ya mba,tokonya jam berapa tutup ya mba,setuju,master_wa
"Kalau ngk sempat malam ini, besok pagi aja saya ambil",kalau ngk sempat malam ini besok pagi aja saya ambil,setuju,master_wa
Kok bse ganti ganti agi bng,kok bse ganti ganti agi bng,setuju,master_wa
Ok bng,ok bng,setuju,master_wa
Bsokla antar laptop ny bng blm sempat,bsokla antar laptop ny bng blm sempat,setuju,master_wa
"Waalaikumsalam, baik Bang, terimakasih Bang",waalaikumsalam baik bang terimakasih bang,setuju,master_wa
"bang, kalau ganti batrai brp-an ya?",bang kalau ganti batrai brpan ya,setuju,master_wa
"Yaudah gpp kak, gak jadi diperbaiki",yaudah gpp kak gak jadi diperbaiki,setuju,master_wa
Laptop nya boleh diambil kapan kak?,laptop nya boleh diambil kapan kak,setuju,master_wa
Okee bang,okee bang,setuju,master_wa
okee kk entar saya ambil,okee kk entar saya ambil,setuju,master_wa
Ok bg,ok bg,setuju,master_wa
baik bang,baik bang,setuju,master_wa
"baik bang, jd besok udh bisa di ambil ya bang",baik bang jd besok udh bisa di ambil ya bang,setuju,master_wa
oke bang diambil mlm ini aja,oke bang diambil mlm ini aja,setuju,master_wa
Oke bang hari ni saya datang ke store,oke bang hari ni saya datang ke store,setuju,master_wa
Oke bang ntar sore saya ke sana,oke bang ntar sore saya ke sana,setuju,master_wa
Toko nya tutup jam brp an bang,toko nya tutup jam brp an bang,setuju,master_wa
"oke bg, bentar ya",oke bg bentar ya,setuju,master_wa
"Salam sehat. Terimakasih telah menghubungi kami dr.Budhi Febrian PJ Sp.N AIFO-K. 

Untuk berkonsultasi, silahkan tinggalkan pesan chat atau pesan suara terkait jenis keluhan gejala penyakit, riwayat penyakit dan riwayat berobat/ obat yang sudah diminum. 

Kami akan segera analisa dan menjawab pertanyaan tersebut serta menjadwalkan telepon atau video call bila diperlukan. 

Kami siap membantu agar lekas sembuh.
Insyaa Allah.",salam sehat terimakasih telah menghubungi kami drbudhi febrian pj spn aifok untuk berkonsultasi silahkan tinggalkan pesan chat atau pesan suara terkait jenis keluhan gejala penyakit riwayat penyakit dan riwayat berobat obat yang sudah diminum kami akan segera analisa dan menjawab pertanyaan tersebut serta menjadwalkan telepon atau video call bila diperlukan kami siap membantu agar lekas sembuh insyaa allah,setuju,master_wa
"*Program Cegah Stroke*
Jangan sepelekan tekanan darah tinggi berulang lebih dari 130/90mmhg disertai dengan nyeri kepala (migrain berulang) maupun pusing berputar (vertigo) atau ngambang (vertigo central) bila disertai dengan riwayat pandangan gelap atau berkunang kunang atau kesemutan (neuropati) artinya aliran darah ke otak kurang lancar (vertebrobasilar artery sindrome) gejala awal stroke.
Terlebih ada riwayat gula darah tinggi >150mg/dl (diabetes), segera konsultasi. Biaya GRATIS/ Seikhlasnya.",program cegah stroke jangan sepelekan tekanan darah tinggi berulang lebih dari mmhg disertai dengan nyeri kepala migrain berulang maupun pusing berputar vertigo atau ngambang vertigo central bila disertai dengan riwayat pandangan gelap atau berkunang kunang atau kesemutan neuropati artinya aliran darah ke otak kurang lancar vertebrobasilar artery sindrome gejala awal stroke terlebih ada riwayat gula darah tinggi mgdl diabetes segera konsultasi biaya gratis seikhlasnya,setuju,master_wa
"Total semua segitu ya, Boleh. Terimakasih",total semua segitu ya boleh terimakasih,setuju,master_wa
Baik terimakasih,baik terimakasih,setuju,master_wa
Baik ditunggu infonya,baik ditunggu infonya,setuju,master_wa
"Saya baru bisa ambil sekarang, kalau besok pagi atau siang bisa diambil jam berapa?",saya baru bisa ambil sekarang kalau besok pagi atau siang bisa diambil jam berapa,setuju,master_wa
"Baik terimakasih infonya, saya ambil besok pagi saja",baik terimakasih infonya saya ambil besok pagi saja,setuju,master_wa
Okey bang bentar lagi di ambil,okey bang bentar lagi di ambil,setuju,master_wa
Okei bg,okei bg,setuju,master_wa
Ok bang,ok bang,setuju,master_wa
Siang. Langsung di perbaiki aja bang,siang langsung di perbaiki aja bang,setuju,master_wa
Ganti aja bang,ganti aja bang,setuju,master_wa
"Waalaikumsalam, Oke nanti saya ke sana",waalaikumsalam oke nanti saya ke sana,setuju,master_wa
Ok,ok,setuju,master_wa
bg bisa ndk ambil nya besok pas saya plg kuliah aja??,bg bisa ndk ambil nya besok pas saya plg kuliah aja,setuju,master_wa
okeyy,okeyy,setuju,master_wa
ok bntr bg,ok bntr bg,setuju,master_wa
"Baik terimakasih kak info nya, tapi saya bisanya besok ngambilnya kak",baik terimakasih kak info nya tapi saya bisanya besok ngambilnya kak,setuju,master_wa
Okee kak saya ambil di hari jumat ya kak,okee kak saya ambil di hari jumat ya kak,setuju,master_wa
"Hallo maaf kak, kalau ngambil sekarang bisa nggak kak?. Toko nya tutup jam berapa kak?",hallo maaf kak kalau ngambil sekarang bisa nggak kak toko nya tutup jam berapa kak,setuju,master_wa
Okee kak makasih infonya,okee kak makasih infonya,setuju,master_wa
oke,oke,setuju,master_wa
oke bang,oke bang,setuju,master_wa
toko tutup jam brapa yaa,toko tutup jam brapa yaa,setuju,master_wa
oke bang,oke bang,setuju,master_wa
oke bang beso ya saya ambilnya,oke bang beso ya saya ambilnya,setuju,master_wa
Oke bang,oke bang,setuju,master_wa
"Selamat malam bang maaf sblmnya menganggu, saya mau nanya nih kenapa ya smart gesture scroll 2 fingers d laptop saya jd nda berfungsi ya semenjak di install ulang kemarin, awalnya saya pikir karena laptop saya belum tersambung k internet makanya ada instalan ny blm selesai, tapi setelah kemarin tersambung k internet dan saya cb² lihat di laman pengaturan nya ttp nda bisa berfungsi itu kenapa ya?",selamat malam bang maaf sblmnya menganggu saya mau nanya nih kenapa ya smart gesture scroll fingers d laptop saya jd nda berfungsi ya semenjak di install ulang kemarin awalnya saya pikir karena laptop saya belum tersambung k internet makanya ada instalan ny blm selesai tapi setelah kemarin tersambung k internet dan saya cb lihat di laman pengaturan nya ttp nda bisa berfungsi itu kenapa ya,setuju,master_wa
Okee bg,okee bg,setuju,master_wa
Ok siap makasih bg,ok siap makasih bg,setuju,master_wa
Kalo boleh tau bang kalo semisalnya bongkar biayanya berapa ya bng? Apakah nambah,kalo boleh tau bang kalo semisalnya bongkar biayanya berapa ya bng apakah nambah,setuju,master_wa
Ohh baik lahh bang,ohh baik lahh bang,setuju,master_wa
Boleh bang,boleh bang,setuju,master_wa
Ohh iya baik bang,ohh iya baik bang,setuju,master_wa
Ohhh baik lhh bng,ohhh baik lhh bng,setuju,master_wa
"Boleh kah saya ketempat Abg lagi mastikanya, soalnya ndk bisa hidup ni laptopnya",boleh kah saya ketempat abg lagi mastikanya soalnya ndk bisa hidup ni laptopnya,setuju,master_wa
"Ohhh baik lhh bng
 Perkiraan butuh berapa lama yaa, sebelum lebaran udah bisa jadi gak bng",ohhh baik lhh bng perkiraan butuh berapa lama yaa sebelum lebaran udah bisa jadi gak bng,setuju,master_wa
"Hee maaf gak bisa bng lagi ada mata kuliah tdi bng full lagii ga main hp jga bng, kalo besok bisa ga bng datangnya??",hee maaf gak bisa bng lagi ada mata kuliah tdi bng full lagii ga main hp jga bng kalo besok bisa ga bng datangnya,setuju,master_wa
Kalo boleh tau apa masalah dalam labtob tu ya  bang? Lupa saya bng,kalo boleh tau apa masalah dalam labtob tu ya bang lupa saya bng,setuju,master_wa
Ohh oky lah bang,ohh oky lah bang,setuju,master_wa
Ohh baik lhh bng,ohh baik lhh bng,setuju,master_wa
Oky bng,oky bng,setuju,master_wa
oke kak terimakasi,oke kak terimakasi,setuju,master_wa
"🔄 *Pesan pengingat agar nomormu aman*

Pastikan pulsa kamu selalu cukup untuk tetap menikmati koneksi IM3. Informasi dan layanan isi ulang pulsa dapat diakses langsung lewat IM3 WhatsApp.

Klik *Isi Pulsa* untuk melanjutkan.",pesan pengingat agar nomormu aman pastikan pulsa kamu selalu cukup untuk tetap menikmati koneksi im informasi dan layanan isi ulang pulsa dapat diakses langsung lewat im whatsapp klik isi pulsa untuk melanjutkan,setuju,master_wa
"🔄 *Pesan pengingat agar nomormu aman*

Pastikan pulsa kamu selalu cukup untuk tetap menikmati koneksi IM3. Informasi dan layanan isi ulang pulsa dapat diakses langsung lewat IM3 WhatsApp.

Klik *Isi Pulsa* untuk melanjutkan.",pesan pengingat agar nomormu aman pastikan pulsa kamu selalu cukup untuk tetap menikmati koneksi im informasi dan layanan isi ulang pulsa dapat diakses langsung lewat im whatsapp klik isi pulsa untuk melanjutkan,setuju,master_wa
Ok siap,ok siap,setuju,master_wa
Saye nd tau ape2 saye barok balek kampong,saye nd tau ape saye barok balek kampong,setuju,master_wa
Oke bg,oke bg,setuju,master_wa
Okey bg,okey bg,setuju,master_wa
Okey bg bntr lagi saya kesana,okey bg bntr lagi saya kesana,setuju,master_wa
Besok Jak bah boleh dk saye ambilnya,besok jak bah boleh dk saye ambilnya,setuju,master_wa
"Oke lh bg, tapi itu kira2 matot atau casnya bg yg bermasalah kira2",oke lh bg tapi itu kira matot atau casnya bg yg bermasalah kira,setuju,master_wa
Waalaikumussalam oke bang,waalaikumussalam oke bang,setuju,master_wa
Oke bang,oke bang,setuju,master_wa
Ok,ok,setuju,master_wa
Ok,ok,setuju,master_wa
"Baik Pak, akan saya ambil ya",baik pak akan saya ambil ya,setuju,master_wa
"baik lh, besok ya saya ambil🙏🏼",baik lh besok ya saya ambil,setuju,master_wa
okee bang,okee bang,setuju,master_wa
tokonya tutup jam berapa ya?,tokonya tutup jam berapa ya,setuju,master_wa
macbook bisa min?,macbook bisa min,setuju,master_wa
oalahh oke deh min,oalahh oke deh min,setuju,master_wa
Oke bang,oke bang,setuju,master_wa
"waalaikumsalam, okee bang nanti saya ambil yaa",waalaikumsalam okee bang nanti saya ambil yaa,setuju,master_wa
Oke bang nnti sore saya ambil,oke bang nnti sore saya ambil,setuju,master_wa
lcd aman ke bang,lcd aman ke bang,setuju,master_wa
okee lanjutkan service nya bang kalau udah selesai konfirmasi yaa,okee lanjutkan service nya bang kalau udah selesai konfirmasi yaa,setuju,master_wa
"siang.
okei nanti saya ambil",siang okei nanti saya ambil,setuju,master_wa
file aman ndaa bang?,file aman ndaa bang,setuju,master_wa
okelaa bang,okelaa bang,setuju,master_wa
jadi ganti pasta aja,jadi ganti pasta aja,setuju,master_wa
brpaan kira kira gantinya tu bg,brpaan kira kira gantinya tu bg,setuju,master_wa
baik,baik,setuju,master_wa
itu ssdnya upgrade atau ganti yg sama kak,itu ssdnya upgrade atau ganti yg sama kak,setuju,master_wa
"baik bg, nanti saya info kembali soal jadi atau nga nya ya bg🙏🏻",baik bg nanti saya info kembali soal jadi atau nga nya ya bg,setuju,master_wa
oke baik bg,oke baik bg,setuju,master_wa
Ok,ok,setuju,master_wa
Ok,ok,setuju,master_wa
Ok lh bang.yg pnting aman,ok lh bangyg pnting aman,setuju,master_wa
Ok,ok,setuju,master_wa
Udah aman semua yg lain tu bng,udah aman semua yg lain tu bng,setuju,master_wa
Ok... Masih,ok masih,setuju,master_wa
"Ok kk, terimakasih ya",ok kk terimakasih ya,setuju,master_wa
Ok deh kk,ok deh kk,setuju,master_wa
"Ok kk, sbntr lagi kmi ambil",ok kk sbntr lagi kmi ambil,setuju,master_wa
Diskon dikit boleh kak?,diskon dikit boleh kak,setuju,master_wa
Laptop nya boleh diambil kapan kak?,laptop nya boleh diambil kapan kak,setuju,master_wa
Ok bg,ok bg,setuju,master_wa
Yang kipas aman bg,yang kipas aman bg,setuju,master_wa
Tapi masih ok buat dipakai y bg,tapi masih ok buat dipakai y bg,setuju,master_wa
ok bg,ok bg,setuju,master_wa
Ok nanti saya ke sana dulu,ok nanti saya ke sana dulu,setuju,master_wa
Ok nanti saya ke sana,ok nanti saya ke sana,setuju,master_wa
"boleh bang di betulkan aja, prosesnya cepat ga ya kira’?",boleh bang di betulkan aja prosesnya cepat ga ya kira,setuju,master_wa
okee bang,okee bang,setuju,master_wa
oke bang,oke bang,setuju,master_wa
oke,oke,setuju,master_wa
saya ambil besok ya bang,saya ambil besok ya bang,setuju,master_wa
Ok bg,ok bg,setuju,master_wa
ok,ok,setuju,master_wa
ok,ok,setuju,master_wa
"aduh bg, sy mau tdr awl bsok subuh plg",aduh bg sy mau tdr awl bsok subuh plg,setuju,master_wa
ok,ok,setuju,master_wa
"oke bang, tutup jam brapa",oke bang tutup jam brapa,setuju,master_wa
okee,okee,setuju,master_wa
Oke siap bang sore atau Maghrib saye ke sana,oke siap bang sore atau maghrib saye ke sana,setuju,master_wa
Okok mas,okok mas,setuju,master_wa
okey bg bntr lagi otw,okey bg bntr lagi otw,setuju,master_wa
Okeyy bg besok jak ya saya ambil,okeyy bg besok jak ya saya ambil,setuju,master_wa
Lama gak perbaikannya min,lama gak perbaikannya min,setuju,master_wa
Kalau senin udah bisa dipakai bisa min diperbaiki,kalau senin udah bisa dipakai bisa min diperbaiki,setuju,master_wa
Kalau ganti keyboard brapa kak,kalau ganti keyboard brapa kak,setuju,master_wa
Kalau ganti keyboard lama gak,kalau ganti keyboard lama gak,setuju,master_wa
Ganti ajalah kak sekalian,ganti ajalah kak sekalian,setuju,master_wa
Besok buka gak min pagi2,besok buka gak min pagi,setuju,master_wa
Oke bang,oke bang,setuju,master_wa
Waalaikumsalam oke bang,waalaikumsalam oke bang,setuju,master_wa
Jadi aman kah kak?,jadi aman kah kak,setuju,master_wa
Besok saya coba kesana ya kak,besok saya coba kesana ya kak,setuju,master_wa
"Oke bg terimakasih
Nnti saya ambl laptop nya",oke bg terimakasih nnti saya ambl laptop nya,setuju,master_wa
Ok,ok,setuju,master_wa
Oke bang,oke bang,setuju,master_wa
Okee bang,okee bang,setuju,master_wa
"Oke siap bang, makasih bang",oke siap bang makasih bang,setuju,master_wa
"Okee bang, aman, makasih bang",okee bang aman makasih bang,setuju,master_wa
Oke kk,oke kk,setuju,master_wa
Besok saya ambil,besok saya ambil,setuju,master_wa
okey bang,okey bang,setuju,master_wa
besok saya ambil ya bang,besok saya ambil ya bang,setuju,master_wa
"oke bang, agak sore nanti ya bang soalnya lagi kegiatan di luar",oke bang agak sore nanti ya bang soalnya lagi kegiatan di luar,setuju,master_wa
boleh bang,boleh bang,setuju,master_wa
oke bang,oke bang,setuju,master_wa
"oke bang, nanti sore saya kesana",oke bang nanti sore saya kesana,setuju,master_wa
Ok bg,ok bg,setuju,master_wa
Ok bg,ok bg,setuju,master_wa
Baiklah bg nanti kalau jd saya infokn,baiklah bg nanti kalau jd saya infokn,setuju,master_wa
Ok bg nanti saya infokn lagi ya,ok bg nanti saya infokn lagi ya,setuju,master_wa
Pengecas nya aman kah bg?,pengecas nya aman kah bg,setuju,master_wa
"Boleh bg, ganti aja bg",boleh bg ganti aja bg,setuju,master_wa
Oke bg,oke bg,setuju,master_wa
"Wa'alaikum salam wr.wb
Okee bg. Saya infokan kalau mau ambil bg",waalaikum salam wrwb okee bg saya infokan kalau mau ambil bg,setuju,master_wa
"Okee, aman ya bg. Batrai aja berarti",okee aman ya bg batrai aja berarti,setuju,master_wa
"Okey bang, ntar sore sye ambill",okey bang ntar sore sye ambill,setuju,master_wa
"selamat malam juga bang, tadi saya udah kasih tau orang tua untuk biayanya. Kata bapak mama saya servicenya ditunda dulu jadi besok siang saya ambil laptopnya di toko",selamat malam juga bang tadi saya udah kasih tau orang tua untuk biayanya kata bapak mama saya servicenya ditunda dulu jadi besok siang saya ambil laptopnya di toko,setuju,master_wa
okee bangg,okee bangg,setuju,master_wa
Oke bg,oke bg,setuju,master_wa
Okey bg,okey bg,setuju,master_wa
Oke bag,oke bag,setuju,master_wa
Ok sip,ok sip,setuju,master_wa
Oke bg saye infokan ke ibu saye dlu ye,oke bg saye infokan ke ibu saye dlu ye,setuju,master_wa
Boleh bg,boleh bg,setuju,master_wa
Oke bg info jak nanti ye,oke bg info jak nanti ye,setuju,master_wa
Oke bg,oke bg,setuju,master_wa
Besok pagi/siang saye ambil bg,besok pagisiang saye ambil bg,setuju,master_wa
oke bang,oke bang,setuju,master_wa
bang kalau ganti touchpad tu brp?,bang kalau ganti touchpad tu brp,setuju,master_wa
oke bang,oke bang,setuju,master_wa
Okeey min,okeey min,setuju,master_wa
oke sep bang,oke sep bang,setuju,master_wa
Oke bangg,oke bangg,setuju,master_wa
oke ka jam 4/5 ya saya ambil,oke ka jam ya saya ambil,setuju,master_wa
boleh bang,boleh bang,setuju,master_wa
Oke boleh kak lnjutkan,oke boleh kak lnjutkan,setuju,master_wa
Iya kak lanjutkan 🙏🏻,iya kak lanjutkan,setuju,master_wa
Oke kak info jak,oke kak info jak,setuju,master_wa
Baiklah kak,baiklah kak,setuju,master_wa
Sye bwa ja dlu nngu kumpulkan uang bru cobe prbaiki,sye bwa ja dlu nngu kumpulkan uang bru cobe prbaiki,setuju,master_wa
Ok bentar lagi saya ke situ,ok bentar lagi saya ke situ,setuju,master_wa
Oke sip bg terimakasih infonya,oke sip bg terimakasih infonya,setuju,master_wa
